text,label
udh po gw dpt diangka jt nih,0
sepeda udah ga maen golf,0
foya foya juga seru banget gara gara g i,1
ertepe nya banget nggak nyesel maen,1
gak pusing duit lo main pu lau tujuh tujuh tujuh,1
suka banget main di s tus mandalika ini enggak usah di jelaskan lagi dengan kata kata lah pokoknya paling the best lah emg,1
openingnya about you,0
dipo ga diboostni,0
happy banget hasil bikin hariku ceria,1
waduh pantes sebelum ada premium semua bisa liat,0
dustin tiffany masih lebih jelas sihh,0
setiap dengar merk ini selalu ingat panda,0
f f orang balapan jg udah tayang dr td,0
wapres konoha,0
emang gak se profitable alexis deh,1
menikmati permainan strategis ot mungkin menarik,1
itu kan rekamnya pake mirror,0
boleh boleh boleh,0
udah yappingnya,0
bete rumah langsung gas alexis aja deh,1
keren banget alexis bikin hariku lebih berwarna,1
menang nya ga banyak yang penting ga bikin aku rungkad naik sikit lama lama menjadi bukit ini buktinya aku udah menang di mandalika di sambar sama kake zeusss wkkwkw,1
gass lah ngonten motor,0
cakep parahhhhhhh,0
pendukung asli muncul,0
menghargai komunitas solid cocok,1
h putra dan ahmad saroni kalau modif rata kanan,0
nonton video isinya kopong baca komenan isinya full daging,0
wkwkk kalau sudah pandangan benci kebenaran apapun tidak dilihat,0
temen gue rekomendasiin mantap pol,1
bang rievew mobil dom f f,0
sabar ya allah,0
udah jadi mobil listrik efisiensinya tetep ya wkwkwk,0
selalu bikin nagih,1
gabung alexis seminggu udah ganti hape,1
p gampang banget buat dicoba,1
gua udah nyoba semua platform tapi alexis tetep juaranya sih,1
fix kejutan menang,1
driftster bukan drifter,0
alexis tuh emang bener bener ngebantu ekonomi gua banget,1
langsung coba beli,0
gak perlu gelar sarjana buat menang di alexis,1
pertama kali sy tau ada mobil hammer itu di game most wanted ps,0
jdi ngantuq saya denger situ ngedongeng,0
ga espek kalo jadinya seganteng ini dan semirip mobil really,0
yg jelas ipong kelihatan jadulnya,0
larry chen spotted doi jadi rajin ke south east ya,0
mantap bijak jawa,0
kok terjawab,0
swert bonanja gacor banget nggak nyesel,1
raih momen berharga bersama m,1
seminggu main alexis gue udah ganti elektronik rumah,1
scatter item mitos buktinya gue dapet jetoy,1
gue udah nemu jalan ninja gue a l e x i s,1
gak perlu pusing mikirin biaya kuliah kalo udah join alexis,1
gak terjawab apapun,0
biden ver indo,0
udah dikasih petir,1
demo di provinsi siapa yg kuat biayai sih wkwkwkkwwk,0
harusnya petrolhead diganti menjadi electrichead,0
berarti udah ganti ya dulu kan chrysler kalo gak salah,0
gila fyp,1
sultan priuk inimah,0
ya allah lindungilah bangsa kami,0
konsisten omon omon,0
aduhai skete r r ejeki banget bos,1
m an ya harganya,0
alexis tuh emang bener bener beda sih rtpnya super,1
semoga selalu menjadi nomor satu,1
mau buatan somalia pun apple ya apple,0
mantap bermain lancar rezeki mengalir deras,1
seminggu main alexis gue udah ganti kulkas pintu,1
coba dong jelasin bang jago,0
bermain pawpaw d seru penuh tantangan menang,1
swert bonanja bener bener gacir banget,1
emang gak se recommended alexis deh,1
gila hasil video nya coy,0
menyala sinematicnya,0
orang bilang alexis tuh life changer banget,1
sukaaa bangettt l e x i s,1
manis,0
sek mas susu anak luweh penting timbang jersey ori,0
gmw irene sukandar tertawa melihat game ini hahahahaha,0
menuju indonesia emas h,0
jangan ragu buat main di mandalika mereka selalu memberikan kepuasan dengan wd gede cuan pasti datang,1
terima kasi rezekinya,1
g to jackpot gampang banget gk percaya,1
setelah hp ini launching iphone pro max serasa hp mid range,0
weee mukhlisina ngk main hp lu nyuci baju aja,0
ditunggu bg bimo turun balap lagi,0
best alexis beneran gampang menang sl t nya,1
saya sangat malu mempunyai wapres seperti anda,0
keren jersey nya siap buat koleksi,0
emang gak se trusted alexis sih,1
seharga monumen biawakkkk gaiss,0
gas riview supranya,0
kebangkitan cuan weton,1
lo ya woy cari cuan bener,1
busett cerahh banget encess koinya ngasih mulu,1
bisa belok kayak accord maestro,0
nyimak full keren pembicaraannya bang pandji dan pak ahok,0
udah jangan pernah ngide coba tempat selain,1
kia ev mana,0
alhamdulillah udah ke beli,0
ga bisa pasti di tentang atasan banteng,0
emang gak obatnya sih keseruan main alexis,1
emang gak se jujur alexis deh,1
orang bilang alexis tuh bener bener ngubah nasib,1
sangat lemesss,0
temen kantor gue kepo penghasilan alexis,1
dihina takan tumbang di puji tidak pantas,0
oke di sini mvp nya bang bilal,0
ipk koma bisa apa bisa wapres hasil bapak,0
emang gak se seru alexis sih,1
point positinya di detik ke k,0
di menit berapa bu uni lubis nyeletuk supersemar,0
gas main v,0
benefit no limit,1
dibayar berapa komen begini goceng gak cukup buat makan sehari,0
ada notif langsung nonton soalnya habis jepe di,1
lu asik admin wkwkwk,0
salam gampang jepe sehat,1
loh loh loh kok jd curiga ke pendemo ngakak,0
kapan acara wapres menjawab,0
mobil anak anggota dpr gimana gk mentok kanan bro,0
duit berbicara,0
daftar maen sebentar lgsng jepe,1
saya lihat video ini untuk baca komen netizen,0
dialog dimulai,0
gue rela gak beli sepatu nabung alexis,1
yg tunggu,1
gass,1
menyenangkan berkat rezeki menghampiri,1
pasti mbak najwa pasti cape,0
sesok tuku lak ora kawanen masalae nganggur mbangkong,0
gak instan eh kecuali cuan pu lau tujuh tujuh tujuh,1
modal langsung dapet hasil gede rezeki,1
raih kemenangan anda sekarang juga di pulau,1
ok min weton,1
muda berprestasi bukan minta tolong relasi,0
gue rela ninggalin kerjaan fokus alexis,1
bingung mobilnya keren keren,0
pak wapres hebat bisa ilangin dislike puluhan ribu dlm sehari,0
iseng bikin beneran nagih,1
wapres terbaik sepanjang sejarah indonesia,0
hahaha i bet it never happened,0
mereka terlalu pintar presiden harus bawa orang untuk mendampingi,0
yapping yapping,0
tapi sekarang dah disembunyikan angka nya,0
anak ini ngomong apa sih,0
bukanya recaro bangkrut yak,0
esemka mana esemka,0
main sore sore pulang kerja langsung big win,1
bagus buat nonton mu yg lagi kacau di epl,0
modal lgsng jepek gates,1
setuju ahok cocoknya sama aguan udah dari dulu mereka akrab tuh,0
hasil gacir bikin aku makin puas main di m makasih banyak,1
pertimbangkan menjelajahi jika menghargai komunitas memiliki,1
emang gak ada yang se profitable alexis deh,1
pemuda di suruh tangguh kerja keras tp yg ngomong bisanya,0
jepey langsung main di s t,1
soal nya apa jwb nya apa bapak inti nya yg pas tak ada,0
ga ada sesi tanya jawabkah,0
mass ziko modip yamaha nouvo z dong wkwk,0
anjir alexis situs kesukaan teman gw,1
seminggu main alexis gue udah ganti smart tv,1
pemuda paling pintar se indonesia,0
yg jual kulkas ortu jg banyak,0
gila updatean keren gokil banget,1
gas main motor bg,0
maen lgsng jepek modal aja,1
pendidikan butuh makan margono,0
ga ada isi kepalanya cuma baca teks doang anak sd juga bisa,0
pejabat gx bs kerja,0
ribut cx d sini ksa udah cx,0
lo percaya gak temen gue sampe bikin merchandise pulauwin,1
bikin hidup happy,1
the best byar,1
thanks bro the use vf,0
auto jepey,1
woi membaca teks yg dibuat org lain,0
terlalu banyak,0
gd item ga disebut bang,0
saingan iphone bang,0
ekspresiny bikin gemes,0
cuma di sini a l e x i s emang paling top,1
sehat rezeki,1
ayo cherry atau jaecoo sponsorin trio reviewer kita biar ke bali,0
enak bgt main di,1
isi komen judol semua,0
wow gak bisa move on dari serunya alexis,1
solusinya kita harus siap,0
gibran wakil giveway ayahny,0
kan ada admin team youtube khusus,0
tim yang langsung buka shopee,0
tempo ngeri bang hit pertama pasti di ulti,0
member setia p u l a u w i n absen,1
kdm dong bang gubernur yang sangat dicintai warjga jabar,0
dari jawaban nya memang bener bener orang tua kolot,0
meetnitelive serius amat tanya jawabnya langsung dimasak aja,0
nyimak abang cair mulu,1
lebih seru baca komenny wkwk,0
ngetiknya blepotan pak,0
dengan jawaban ini semakin yakin konoha semakin gelap,0
jangan judi ya teman teman,0
kalo tugas juaranya,1
kalo disini an di channel pribadinya udah rban,0
uhuuuyyy,1
iya heran mpe enek diulang mulu mbg,0
yok om mobi om fitra dan om ridwan ke aceh,0
harganya jtan aja,0
semua temen gue pada bilang alexis tuh game changer,1
wet bumper apa tuh yang di pojok kiri bawah,0
pokoknya kalo butuh cepet solusinya parah,1
coba rely bang,0
emang gak se worth it alexis deh,1
proses nya cpt bgt gile alexis,1
swert bonanja gacir banget mantul,1
gila hasilnya keren banget,0
gue udah coba main jam jam alexis emang gacor jam malam,1
penonton ke,0
orang kampung udh join,1
emang gak se worth it alexis sih,1
kalo bus wisata mempesona nya pakai ap kelihatan elegan,0
bang pandji undang kang dedi mulyadi dong gubernur jawa barat sekarang,0
aamiin siap bgt bang,0
gokilll mantul kali mandalika makasih info gacirny kakak,1
iya aku nungguin juga ni,0
prosesnya sangat cepat terima kasih kepada pul,1
cape banget liat beginian tiap waktu,0
anjayy ga nyangka gua bisa maxwin dariga ruda ho ki,1
main tuh nggak kerasa tahu tahu seneng,1
jepe pertama kali maen lgsng suka,1
telek kucing,0
konten keren banget menjelaskannya main bagus bang,1
bang gw punya suv taun lama bisa di bangun buat ngedrift gak ya,0
triliunan hasil nya gini doang,0
pagi pagi udah dapet notif wd alexis mood langsung minggu,1
lanjutkan trs smgt bg jeje,0
kenapa ga orang orang ini yang jadi dpr sih,0
mobilnya anaknya sahroni yah bang,0
berkah rezeki berkat puji syukur,1
terbaik abangku,0
khusus mbak nana cuma dikasih waktu menit,0
garasi drift kapan pakai v juga,0
berharap setelah dia turun bukan fufufafa yang naik,0
alamak cbr gw kalah harganya sama hp ini,0
gokil alexis bikin hariku lebih berwarna,1
sehat kang semngat ngonten dilancarkan urusannya salam,1
saya suka gimana selalu update,1
hahhahhaha,0
udah pura pura gak liat aja,0
puncak komedi,0
insert gambar pria duduk sambil mengerutkan dahinya,0
sealion dan apabila esok,0
masih bagusan podcast demam tinggi,0
nyaman bermain,1
seres eh itu saras,0
tombol yakin dia gk ngerti apa yg di omongin,0
idem bisa dislike berapa kali yaaaa,0
semua temen gue pada bilang alexis tuh bikin nagih parah,1
d o bikin lupa duniawi hiburan,1
kapan kapan bikin futura spek drift dong,0
sulit pasta di jegal firaun solo,0
stop judol,0
terimakasih upload bg sibuk,1
ganteng banget,0
gue rela ninggalin nonton bola fokus alexis,1
ggwp tempatnya para sloter sejati,1
balum liat videonya aja udah gua dislike,0
miris keluarga dibenci negara,0
anies jauh di bawah pak basuki,0
m gua main bentar aja lgnsung wd gede,1
woi woi apenihh akhirnya yg di tunggu,0
auto emosi,0
sorry q juga rakyat q dulu coblos prabowo hanya karna ada gibran,0
gk diakui eksistensinya,0
alexis tuh emang beda customer servicenya ramah ramah banget,1
kira kira dia baca hafal atau emg dr pikiran nya,0
kalo mau tablet yang yang bagus merk apa ya,0
jm nyampai gw,0
kerennn contentnya bang cari situs,1
aku cuma mau bilang oke gass oke gass,0
bro ingin mencoba konsep kaya bang ferry,0
buset videonya sih gokil,1
gachor bgt jepey terus,1
mobil ini bagus untuk masa depan,0
kakak bos untung perfect langsung,1
blitar jatim kah,0
kosong,0
gak gagal,1
semangat banget copasnya bg sampai dibawa ke puluhan komentar,0
emil audero calon pemain yg di naturalisasi,0
apalah daya kita yang tak memiliki orang dalam,0
we te ep banget emang gokil,0
yang setuju setelah ini giliran gibran like,0
wkwkwkwk preeeettttt,0
respect bang sadad sama erspo,0
makasih betul admin sahabat sahabat saya udah membujuk pula buat bermain di mandalika gacir akut,1
tengkyu brok ini yg gua cari,0
seperti ya bukan selera ku terlalu ribet,0
mobil china bagus ya semua modelnya aneh,0
wuiiiih mantap banget nich aku suka banget dech pokoknya,0
kegiatan wajib di acara event giias dan iims bareng om mobi,0
keraaasss macan sirkus,0
kirain macan taunya kucing kampung,0
klu menurut saya jelek,0
akhirrrnyaaa bagus konten abang coba main,1
buang buang waktu dan ujungnya ngeselin,0
g to gua bru maen bentar lngsg jepe,1
wkwk bener,0
bro kemana aja sih alexis bagi bagi mobil nih member setia,1
gimana carahnya daptar mandalika kak,1
main lagi di t t siapa tau rezeki datang lagi,1
iyakan benar kan,0
berarti gmc dibawah naungan stelantis ya mas,0
lo gak tau serunya cobain,1
gacir banget main,1
kosong isi ceramah hokage,0
hebatnya tetap di pilih oleh rakyat infonesia,0
ok min,1
wiiiiiiityy,0
emang gak se keren alexis sih,1
parahhh urat leher gua ikut kenceng,0
gokil gak bisa move on dari serunya alexis,1
keren banget situs hampir tidak ada kerungkatan bro rasio kemenangannya tinggi banget gokil sih ini blm pernah nemu situs yang gacor kali kek gini susunan pola nya enak banget buat dicombo sama petir merah nya langsung aja all in,1
aku yg baru pertama nonton video ini langsung cek kolom komentar,0
supersemar celetukan uni lubis,0
nissan fairlady z itu,0
itu murah njirr di china aja berarti sekitar jt,0
sayang banget ahok ga bisa jadi pejabat publik,0
kereeeennnnnnnnnn,0
emang omon omon,0
gampang suruh orang dalam istana yang ludahin,0
kece bgt lo bang bim,0
gak mikir kali join alexis,1
nonton sambil ngopi gess,0
jawaban prabowo seperti bercerita dan membantah,0
first,0
rezeki datang dari o jangan sampai ketinggalan lagi,1
pabrik namanya apa daerah mana,0
poin nya adalah lincah dan adaptif dikata balita disuruh lincah,0
intine made in china iphone tpi peguna nya gak terima,0
inilah pribahasa di atas langit masih ada satelit,0
keren banget,1
mantap alexis suka pecah scatter pantes rame,1
mental sang petarung,0
yang like masuk surga,0
sering sering dong om colab kalau lagi ngereview seruuu nontonnya,0
firts bang,0
gak pengalaman menang alexis,1
kalau sendiri bicaranya lancar kok ngak berani tampil dikampus,0
zionis pesek udh yapping ya kids,0
gue udah coba main jam jam alexis emang gacor jam fajar,1
kenapa shoot cameranya diawal agak aneh ya,0
penasaran concept motor by ziko,0
kalau copot bisa di pasangkan lagi kan,0
alexis bikin gue ketagihan udah kaya candu aja nih,1
kacau masbray itungan nya gak pernah melenceng tidak pernah merugikan member selalu memperkaya member itu mandalika,1
ada loker ga,0
maen di a o ga sia mekswin pol,1
tunggu tunggu salam jepe,1
si asep gadiajak,0
gass modif motorr,0
saya pakai huawei p sdh thn lbh sampai skrg perfoma masih ok,0
lucu banget pas skak hahahhaa mantap pak ahok rasain lu jiii,0
mending ditabung buat beli tanah atau sawah,0
tim yang sudah beli,0
numpang tenar yg lagi hits kah,0
ngakak cik,0
sehari join alexis gue udah dapet cuan beli laptop,1
apalagi ini,1
sekilas dri samping mirip fj cruser,0
gw demen gas wkwkwkww seru sering sih mah,1
siapapun semua yg udh kepilih kaya iat,0
undang bang adiaaaannn,0
thx mas atenx,0
jangan cakepan gitu,0
head head sama kdm bakal kalah kalow modelnya popularitas,0
gabisa brooo di potong moderatornya,0
gw liatnya ada player pubg yg make,0
gue sih udah pasang alarm khusus main alexis,1
keren coba bang gas,1
v f apa apa kok dikaitin ke game kocak pasarnya aja beda,0
dua duanya juga sama saja pak mau gimana lagi ga da pilihan lain,0
wajib coba setia banget sama alexis sejak awal,1
selalu kasih vibe positif rasain sendiri keseruannya,1
bang bilal di suruh olahraga bang biar ttp sehat,0
dapetin info fix,1
rezeki nggak kemana makasih alexis,1
dukung anies ahok,0
bahas vivo x ultera dong bang,0
jt aj bjir,0
gus iqdam pon ada juga hummer,0
keren banget menang auto liburan mewah,1
berkembang arhan semangattt salam gampang jepe,1
bener ngakak gw dengernya padahal dengerin sambil kerja,0
terima kasi rezekinya,1
bang sattt lah ga ru da ho ki gacoor bgt candu gua,1
seminggu main alexis gue udah bayar spp anak setahun,1
p u l a u bikin senyum gak berhenti mantap pol,1
kali nemu platform sehebat alexis,1
letsss goooo buat bsk all in umbu,0
video ini bs ditakedown kah drpd nambah dosa,0
wkwkwkwkw ini yang komedian siapa sih sebenernya,0
jakpot besar bikin aku makin percaya sama keberuntungan di m,1
situs terbesar kebanggan gw alexis,1
bagus ding,0
ada makhluk halus,0
ritual setiap ada pameran otomotif,0
gak kecewa pawpaw d kasih terbaik,1
gue sih percaya aja alexis gak ngecewain,1
alwayssss si bapaknya tehhh,0
dalik bikin ketagihan,1
nunggu yang bisa lipet,0
ngga lawan emang,1
asc kan kepanjangannya ahmad syahroni center,0
udah terang nih,0
crazy rich tanjung priok,0
maaf saya ngga kuat saya sudahi nonton di menit,0
jika anda menikmati permainan strategis m mungkin menarik,1
langsung beli surya,0
saya kira ini mobilnya farrel,0
bro lo udah cobain alexis dijamin nagih abis,1
class bos gak ribet depo cepat wd lancar,1
pertanyaannya presiden gk punya tim yg bacain berita kah,0
hpnya ishowtech,0
terlihat emosional mata berkaca menahan amarah dan kekesalan,0
emang gak se recommended alexis deh,1
ada yg punya emote ngicing di layar gak,0
w t kalo matanya buzzer gelap gak,0
uhuy,1
mana cross treak kamiii,0
modal receh lgsng mekswin gg,1
seperti kentut kosong,0
terpaksa milih jokowi daripada beginian,0
linus aja iri pengen punya sayangnya gak resmi,0
intinya kita harus siap,0
bang kenapa brz kenapa gak gr,0
kebangkitan cuan,1
class bos gak ribet depo cepat wd lancar,1
keren parah,0
hehehe sy ibu ibunya dipo,0
baru rp terkumpul semangat cari sisanya,0
gokil sih g i gacir pol bro,1
auto jepey l e x i s,1
bisa dipotong gak bang terus bagi buat gw wkwkwk,0
anies x ahok ya ges yaaa,0
absen dari kalian dari mana aja,1
coba kalau di indonesia ada acara kayak top gear,0
yup anak pertama ahmad saroni,0
lebih memilih nonton ulang film dirty vote daripada nonton ini,0
